SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
2024-25,1631212,Peyton Watson,DEN,68,24.3,113.9,113.9,0.0,0.073,14.7,0.03,0.103,0.069,8.8,0.533,0.564,0.138,101.83,0.066
2024-25,1630173,Precious Achiuwa,NYK,57,20.5,110.2,111.4,-1.2,0.065,12.1,0.084,0.188,0.135,9.9,0.517,0.53,0.143,100.16,0.092
2024-25,1629656,Quentin Grimes,PHI,75,26.8,111.9,118.1,-6.2,0.172,17.9,0.028,0.126,0.077,11.0,0.565,0.595,0.218,100.7,0.105
2024-25,1642366,Quinten Post,GSW,42,16.3,111.5,109.1,2.4,0.131,14.9,0.049,0.166,0.106,8.8,0.582,0.595,0.197,100.02,0.095
2024-25,1629628,RJ Barrett,TOR,58,32.2,110.1,113.4,-3.4,0.257,19.6,0.031,0.159,0.094,10.4,0.523,0.547,0.281,102.74,0.121
2024-25,1641712,Rayan Rupert,POR,52,8.8,100.6,109.8,-9.2,0.083,11.9,0.049,0.097,0.071,14.3,0.465,0.499,0.156,104.66,0.055
2024-25,1641736,Reece Beekman,BKN,36,13.0,98.5,110.4,-12.0,0.205,31.3,0.024,0.061,0.041,10.4,0.36,0.4,0.122,99.16,0.051
2024-25,1642263,Reed Sheppard,HOU,52,12.6,108.5,111.1,-2.7,0.153,20.9,0.022,0.086,0.054,10.3,0.452,0.465,0.171,104.93,0.06
2024-25,202704,Reggie Jackson,PHI,31,12.4,108.3,111.8,-3.5,0.172,22.6,0.02,0.093,0.055,8.5,0.485,0.496,0.17,98.88,0.067
2024-25,1626158,Richaun Holmes,WAS,31,17.2,110.2,114.5,-4.3,0.112,18.5,0.113,0.208,0.161,9.3,0.647,0.695,0.143,100.78,0.135
2024-25,1641741,Ricky Council IV,PHI,73,17.1,109.9,116.0,-6.1,0.115,14.3,0.039,0.13,0.084,7.7,0.442,0.502,0.196,99.93,0.08
2024-25,1642265,Rob Dillingham,MIN,49,10.5,112.3,111.1,1.2,0.283,26.6,0.022,0.07,0.046,14.4,0.5,0.503,0.215,101.82,0.078
2024-25,1641842,Ronald Holland II,DET,81,15.6,109.8,110.9,-1.0,0.095,13.2,0.03,0.136,0.083,11.6,0.517,0.556,0.177,101.0,0.078
2024-25,1626220,Royce O'Neale,PHX,75,24.5,112.1,116.4,-4.2,0.128,20.1,0.029,0.157,0.094,8.0,0.58,0.585,0.151,100.27,0.085
2024-25,203497,Rudy Gobert,MIN,72,33.2,114.3,107.6,6.7,0.075,14.9,0.111,0.21,0.161,10.5,0.669,0.687,0.129,97.63,0.126
2024-25,1629060,Rui Hachimura,LAL,59,31.7,114.8,110.9,3.9,0.063,10.9,0.044,0.111,0.079,6.5,0.597,0.619,0.156,99.44,0.086
2024-25,201566,Russell Westbrook,DEN,75,27.9,115.7,116.2,-0.6,0.289,27.9,0.05,0.119,0.086,14.8,0.505,0.532,0.23,103.3,0.093
2024-25,1642346,Ryan Dunn,PHX,74,19.1,110.4,115.1,-4.7,0.059,9.6,0.063,0.117,0.09,6.8,0.516,0.517,0.161,98.59,0.059
2024-25,1631157,Ryan Rollins,MIL,56,14.6,114.0,108.6,5.4,0.173,23.3,0.027,0.098,0.065,11.9,0.577,0.6,0.179,101.74,0.088
2024-25,1630573,Sam Hauser,BOS,71,21.7,119.8,109.8,10.0,0.057,11.3,0.027,0.113,0.07,4.1,0.627,0.632,0.14,96.4,0.083
2024-25,1630241,Sam Merrill,CLE,71,19.7,117.4,107.1,10.3,0.099,18.7,0.026,0.077,0.052,6.0,0.567,0.583,0.14,101.26,0.069
2024-25,1630572,Sandro Mamukelashvili,SAS,61,11.2,111.6,112.9,-1.4,0.108,12.6,0.086,0.176,0.131,6.8,0.609,0.628,0.202,102.07,0.124
2024-25,1630583,Santi Aldama,MEM,65,25.5,116.1,112.6,3.5,0.149,19.9,0.052,0.181,0.116,7.5,0.576,0.588,0.179,105.41,0.121
2024-25,1630703,Scoot Henderson,POR,66,26.7,112.5,113.7,-1.3,0.274,25.9,0.028,0.083,0.054,13.7,0.496,0.54,0.22,100.99,0.084
2024-25,1630567,Scottie Barnes,TOR,65,32.8,107.4,110.1,-2.7,0.279,21.5,0.047,0.176,0.111,10.5,0.482,0.523,0.262,102.48,0.139
2024-25,1630590,Scotty Pippen Jr.,MEM,79,21.3,111.0,109.7,1.3,0.283,30.3,0.035,0.105,0.07,12.0,0.553,0.582,0.188,105.6,0.106
2024-25,203552,Seth Curry,CHA,68,15.6,106.2,114.1,-8.0,0.087,13.4,0.02,0.081,0.049,7.1,0.599,0.616,0.151,99.1,0.083
2024-25,1631101,Shaedon Sharpe,POR,72,31.3,111.4,114.4,-3.0,0.138,12.7,0.029,0.114,0.07,9.7,0.519,0.551,0.25,99.88,0.102
2024-25,1628983,Shai Gilgeous-Alexander,OKC,76,34.2,122.4,105.7,16.7,0.299,18.7,0.025,0.112,0.069,7.0,0.569,0.637,0.336,101.91,0.199
2024-25,1629003,Shake Milton,LAL,57,14.7,106.2,113.1,-6.9,0.184,24.2,0.036,0.086,0.061,9.5,0.528,0.563,0.162,98.81,0.081
2024-25,1631323,Simone Fontecchio,DET,75,16.5,110.7,109.5,1.2,0.071,12.3,0.04,0.127,0.083,10.2,0.504,0.544,0.152,103.26,0.068
2024-25,203915,Spencer Dinwiddie,DAL,79,27.0,110.1,115.1,-5.0,0.228,28.3,0.008,0.086,0.048,8.3,0.496,0.553,0.175,101.4,0.089
2024-25,201939,Stephen Curry,GSW,70,32.2,118.4,112.7,5.7,0.284,21.1,0.017,0.118,0.066,10.0,0.572,0.618,0.286,101.72,0.145
2024-25,1642264,Stephon Castle,SAS,81,26.7,111.8,116.6,-4.7,0.231,20.1,0.039,0.092,0.066,10.7,0.476,0.522,0.253,101.89,0.087
2024-25,203500,Steven Adams,HOU,58,13.7,115.3,105.9,9.4,0.107,20.1,0.181,0.193,0.187,16.4,0.545,0.541,0.127,99.77,0.109
2024-25,1629004,Svi Mykhailiuk,UTA,38,20.0,110.3,117.7,-7.4,0.144,17.1,0.026,0.085,0.055,11.7,0.507,0.526,0.198,101.83,0.067
2024-25,204456,T.J. McConnell,IND,79,17.9,111.1,113.8,-2.7,0.359,31.3,0.032,0.104,0.069,9.7,0.531,0.547,0.226,103.69,0.129
2024-25,201959,Taj Gibson,CHA,37,11.1,96.6,110.4,-13.8,0.081,14.0,0.114,0.151,0.133,16.7,0.5,0.515,0.132,99.38,0.068
2024-25,1629659,Talen Horton-Tucker,CHI,58,12.5,111.4,109.8,1.7,0.162,18.1,0.025,0.097,0.063,8.7,0.527,0.567,0.208,106.82,0.09
2024-25,1631106,Tari Eason,HOU,57,24.9,114.8,109.2,5.6,0.082,11.0,0.081,0.158,0.118,8.6,0.543,0.567,0.185,101.55,0.117
2024-25,1627752,Taurean Prince,MIL,80,27.1,114.0,114.5,-0.4,0.093,20.1,0.016,0.11,0.065,10.6,0.6,0.613,0.123,100.95,0.064
2024-25,1629611,Terance Mann,ATL,67,21.1,112.9,115.2,-2.3,0.118,19.8,0.047,0.094,0.07,7.7,0.569,0.584,0.145,100.43,0.074
2024-25,1630545,Terrence Shannon Jr.,MIN,32,10.6,107.8,107.0,0.8,0.139,18.8,0.029,0.1,0.065,8.8,0.531,0.56,0.166,103.77,0.082
2024-25,1626179,Terry Rozier,MIA,64,25.9,107.3,112.3,-4.9,0.152,18.1,0.025,0.113,0.068,8.4,0.462,0.497,0.195,99.13,0.078
2024-25,1628418,Thomas Bryant,IND,66,14.6,109.9,113.4,-3.5,0.078,12.4,0.085,0.169,0.128,7.0,0.583,0.614,0.162,102.45,0.11
2024-25,1642275,Tidjane Salaün,CHA,60,20.7,99.4,111.2,-11.9,0.092,14.2,0.05,0.168,0.106,11.2,0.414,0.457,0.15,98.5,0.065
2024-25,203501,Tim Hardaway Jr.,DET,77,28.0,113.8,114.2,-0.5,0.074,13.6,0.008,0.075,0.042,5.3,0.529,0.567,0.151,100.66,0.066
2024-25,202699,Tobias Harris,DET,73,31.6,114.7,110.8,3.9,0.095,14.4,0.028,0.155,0.092,7.6,0.534,0.571,0.173,100.89,0.1
2024-25,1641739,Toumani Camara,POR,78,32.7,111.5,113.3,-1.8,0.096,16.6,0.063,0.11,0.086,10.3,0.552,0.572,0.143,99.38,0.076
2024-25,1629027,Trae Young,ATL,76,36.0,115.2,114.6,0.6,0.452,30.9,0.012,0.072,0.042,12.5,0.491,0.567,0.285,105.51,0.129
2024-25,1631218,Trayce Jackson-Davis,GSW,62,15.6,107.8,111.3,-3.5,0.163,21.1,0.115,0.192,0.152,9.1,0.576,0.587,0.164,101.53,0.12
2024-25,1630200,Tre Jones,CHI,46,19.7,112.0,113.5,-1.5,0.289,38.9,0.032,0.086,0.059,7.1,0.578,0.617,0.136,103.35,0.11
2024-25,1630570,Trendon Watford,BKN,44,20.7,105.1,109.4,-4.4,0.211,19.1,0.038,0.132,0.084,13.8,0.51,0.557,0.226,97.8,0.101
2024-25,1630243,Trevelin Queen,ORL,31,13.9,101.9,111.1,-9.2,0.141,17.5,0.056,0.071,0.063,10.1,0.456,0.486,0.176,98.95,0.071
2024-25,1641998,Trey Jemison III,LAL,38,10.3,105.6,107.8,-2.2,0.058,12.3,0.114,0.141,0.128,18.5,0.554,0.537,0.121,99.06,0.044
2024-25,1626168,Trey Lyles,SAC,69,19.6,111.8,113.8,-2.0,0.084,15.4,0.056,0.177,0.114,7.3,0.528,0.551,0.139,100.04,0.087
2024-25,1630530,Trey Murphy III,NOP,53,35.0,109.0,118.7,-9.7,0.157,15.4,0.024,0.117,0.069,8.4,0.548,0.598,0.229,102.03,0.11
2024-25,202684,Tristan Thompson,CLE,40,8.2,97.2,109.8,-12.5,0.109,19.5,0.084,0.271,0.177,11.4,0.437,0.41,0.123,100.56,0.083
2024-25,1641774,Tristan Vukcevic,WAS,35,14.6,102.6,114.3,-11.7,0.136,11.1,0.046,0.186,0.116,12.0,0.574,0.608,0.252,102.79,0.127
2024-25,1641783,Tristan da Silva,ORL,74,22.0,106.1,110.3,-4.2,0.105,16.6,0.042,0.114,0.076,8.2,0.495,0.522,0.149,96.97,0.074
2024-25,1629660,Ty Jerome,CLE,70,19.9,120.3,110.4,9.9,0.241,23.5,0.036,0.083,0.06,9.1,0.606,0.643,0.229,101.92,0.134
2024-25,1629639,Tyler Herro,MIA,77,35.4,113.9,112.6,1.3,0.254,20.0,0.013,0.132,0.073,9.3,0.563,0.605,0.271,97.78,0.139
2024-25,1642278,Tyler Kolek,NYK,41,7.2,104.1,104.4,-0.3,0.321,39.3,0.027,0.059,0.043,10.1,0.415,0.453,0.152,102.35,0.072
2024-25,1630169,Tyrese Haliburton,IND,73,33.6,117.7,114.2,3.5,0.384,35.8,0.017,0.087,0.052,6.4,0.582,0.616,0.21,100.82,0.143
2024-25,1631213,Tyrese Martin,BKN,60,21.9,103.2,113.4,-10.2,0.15,17.7,0.04,0.133,0.083,10.8,0.513,0.533,0.179,98.64,0.084
2024-25,1630178,Tyrese Maxey,PHI,52,37.7,113.8,117.4,-3.5,0.276,19.2,0.007,0.087,0.045,7.5,0.511,0.562,0.293,98.34,0.127
2024-25,1626145,Tyus Jones,PHX,81,26.8,113.6,116.1,-2.5,0.276,34.9,0.019,0.069,0.045,7.4,0.57,0.585,0.16,99.19,0.099
2024-25,203995,Vasilije Micic,PHX,41,19.1,102.2,109.4,-7.2,0.258,25.9,0.023,0.085,0.053,15.6,0.43,0.462,0.199,97.45,0.061
2024-25,1641705,Victor Wembanyama,SAS,46,33.2,112.5,110.0,2.6,0.184,13.4,0.054,0.255,0.159,11.9,0.559,0.594,0.3,100.98,0.168
2024-25,1630249,Vít Krejčí,ATL,57,20.2,109.7,111.6,-1.9,0.175,28.9,0.019,0.116,0.067,9.8,0.651,0.661,0.131,102.63,0.086
2024-25,1631117,Walker Kessler,UTA,58,30.0,109.2,118.3,-9.1,0.083,14.6,0.145,0.235,0.19,13.0,0.671,0.66,0.133,100.8,0.127
2024-25,1628976,Wendell Carter Jr.,ORL,68,25.9,107.8,107.8,0.0,0.117,17.2,0.083,0.202,0.14,9.9,0.498,0.544,0.159,97.19,0.099
2024-25,1631111,Wendell Moore Jr.,CHA,36,13.9,99.6,112.0,-12.4,0.13,20.6,0.053,0.132,0.09,13.2,0.524,0.553,0.133,100.73,0.083
2024-25,1630214,Xavier Tillman,BOS,33,7.0,106.6,108.9,-2.3,0.043,9.3,0.041,0.146,0.091,18.7,0.292,0.31,0.125,97.6,0.022
2024-25,1642274,Yves Missi,NOP,73,26.8,107.8,120.5,-12.7,0.072,12.9,0.122,0.177,0.149,10.7,0.547,0.572,0.141,99.85,0.09
2024-25,1642258,Zaccharie Risacher,ATL,75,24.6,112.3,115.0,-2.7,0.068,9.0,0.044,0.099,0.071,9.0,0.537,0.558,0.203,104.57,0.071
2024-25,1628380,Zach Collins,CHI,64,15.3,109.4,109.9,-0.4,0.162,21.9,0.096,0.177,0.136,11.8,0.56,0.605,0.166,102.77,0.106
2024-25,1641744,Zach Edey,MEM,66,21.5,116.8,111.5,5.3,0.059,10.2,0.153,0.204,0.179,13.9,0.6,0.624,0.156,104.2,0.111
2024-25,203897,Zach LaVine,SAC,74,35.2,115.4,116.8,-1.4,0.178,16.7,0.009,0.107,0.059,11.2,0.609,0.639,0.251,101.28,0.115
2024-25,1630192,Zeke Nnaji,DEN,57,10.7,107.3,108.9,-1.6,0.051,11.6,0.052,0.081,0.067,7.0,0.557,0.574,0.119,102.16,0.063
2024-25,1630533,Ziaire Williams,BKN,63,24.5,106.5,116.2,-9.7,0.086,11.6,0.037,0.154,0.093,9.3,0.511,0.55,0.179,97.77,0.081
2024-25,1629627,Zion Williamson,NOP,30,28.6,113.7,115.5,-1.8,0.325,18.5,0.08,0.152,0.116,10.5,0.57,0.6,0.325,103.3,0.167
