PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
1628969,Mikal Bridges,NYK,28.0,82,3036.076666666667,1444,592,1183,0.5,164,463,0.354,96,118,0.814,71,188,259,306,75,43,132,127,334
201144,Mike Conley,MIN,37.0,71,1755.85,582,187,468,0.4,127,310,0.41,81,90,0.9,32,150,182,319,79,14,75,111,265
1628970,Miles Bridges,CHA,27.0,64,2028.735,1300,469,1089,0.431,141,450,0.313,221,254,0.87,72,409,481,248,44,45,136,93,-259
1630540,Miles McBride,NYK,24.0,64,1593.455,611,222,547,0.406,115,312,0.369,52,64,0.813,47,114,161,187,67,17,41,108,211
1628964,Mo Bamba,NOP,27.0,32,413.485,138,52,112,0.464,15,54,0.278,19,27,0.704,32,113,145,18,9,31,20,56,-75
1628420,Monté Morris,PHX,30.0,45,570.77,233,83,195,0.426,31,86,0.36,36,42,0.857,12,55,67,73,20,3,21,23,47
1629021,Moritz Wagner,ORL,28.0,30,564.1566666666666,386,140,249,0.562,27,75,0.36,79,110,0.718,40,108,148,42,24,12,49,55,-17
1630541,Moses Moody,GSW,23.0,74,1649.15,724,246,568,0.433,126,337,0.374,106,133,0.797,52,137,189,96,59,31,54,116,132
1631243,Mouhamed Gueye,ATL,22.0,33,532.7566666666667,197,72,171,0.421,21,81,0.259,32,42,0.762,44,95,139,27,28,33,15,55,87
1631217,Moussa Diabaté,CHA,23.0,71,1240.6333333333334,403,167,280,0.596,0,6,0.0,69,116,0.595,187,251,438,56,46,40,61,109,-123
1626167,Myles Turner,IND,29.0,72,2173.6366666666668,1120,390,811,0.481,156,394,0.396,184,238,0.773,90,381,471,111,54,144,123,183,202
1630230,Naji Marshall,DAL,27.0,69,1919.0833333333333,914,362,712,0.508,60,218,0.275,130,160,0.813,76,252,328,208,70,11,112,109,-137
1629675,Naz Reid,MIN,25.0,80,2200.116666666667,1138,426,923,0.462,175,462,0.379,111,143,0.776,92,388,480,181,58,72,108,189,340
1629674,Neemias Queta,BOS,25.0,62,863.09,310,132,203,0.65,0,3,0.0,46,61,0.754,89,147,236,45,18,42,40,106,155
1629651,Nic Claxton,BKN,26.0,70,1881.7316666666666,724,320,568,0.563,5,21,0.238,79,154,0.513,157,358,515,157,62,100,87,150,-497
1630208,Nick Richards,PHX,27.0,57,1256.2233333333334,529,205,347,0.591,0,2,0.0,119,160,0.744,148,318,466,49,14,55,81,141,-235
1641733,Nick Smith Jr.,CHA,21.0,60,1368.7466666666667,591,222,568,0.391,104,306,0.34,43,46,0.935,13,115,128,145,17,6,82,79,-398
1629638,Nickeil Alexander-Walker,MIN,26.0,82,2073.1016666666665,773,270,616,0.438,141,370,0.381,92,118,0.78,54,211,265,223,50,34,99,139,270
201587,Nicolas Batum,LAC,36.0,78,1367.3733333333332,313,104,238,0.437,88,203,0.433,17,21,0.81,47,171,218,84,52,36,34,111,152
203999,Nikola Jokić,DEN,30.0,70,2570.765,2071,786,1364,0.576,138,331,0.417,361,451,0.8,200,692,892,716,127,45,230,160,594
1631107,Nikola Jović,MIA,22.0,46,1155.6766666666667,494,172,377,0.456,78,210,0.371,72,87,0.828,26,154,180,131,38,13,60,82,-20
202696,Nikola Vučević,CHI,34.0,73,2278.25,1349,550,1038,0.53,129,321,0.402,120,149,0.805,178,557,735,256,61,52,119,163,-98
1641730,Noah Clowney,BKN,20.0,46,1042.2866666666666,420,133,372,0.358,87,261,0.333,67,80,0.838,43,138,181,40,24,21,46,105,-261
1626181,Norman Powell,LAC,32.0,60,1957.9883333333332,1306,457,945,0.484,179,428,0.418,213,265,0.804,21,169,190,125,73,9,108,114,352
1628384,OG Anunoby,NYK,27.0,74,2705.7766666666666,1332,489,1027,0.476,171,460,0.372,183,226,0.81,97,261,358,164,110,65,102,172,301
1630167,Obi Toppin,IND,27.0,79,1544.815,833,317,599,0.529,110,301,0.365,89,114,0.781,56,262,318,128,46,28,68,108,-77
1630534,Ochai Agbaji,TOR,25.0,64,1738.67,667,266,534,0.498,101,253,0.399,34,48,0.708,61,181,242,98,58,30,54,125,-214
1641765,Olivier-Maxence Prosper,DAL,22.0,52,584.07,201,70,174,0.402,12,51,0.235,49,76,0.645,44,82,126,40,26,6,14,28,-104
1630168,Onyeka Okongwu,ATL,24.0,74,2063.9266666666667,988,388,684,0.567,48,148,0.324,164,216,0.759,220,440,660,168,69,68,90,193,40
1631115,Orlando Robinson,TOR,24.0,44,769.8016666666666,303,116,261,0.444,17,52,0.327,54,70,0.771,89,131,220,77,17,16,49,100,-87
1642345,Oso Ighodaro,PHX,22.0,61,1045.545,255,113,187,0.604,0,2,0.0,29,50,0.58,66,156,222,71,28,29,39,102,-21
1631172,Ousmane Dieng,OKC,22.0,37,404.84166666666664,142,54,125,0.432,23,71,0.324,11,16,0.688,18,63,81,31,17,7,18,33,45
1629023,P.J. Washington,DAL,26.0,57,1834.8583333333333,836,301,665,0.453,91,239,0.381,143,198,0.722,82,360,442,131,63,60,118,131,49
1631094,Paolo Banchero,ORL,22.0,46,1581.53,1191,412,911,0.452,87,272,0.32,280,385,0.727,51,294,345,219,36,28,136,97,-21
1627783,Pascal Siakam,IND,31.0,78,2547.8533333333335,1578,613,1182,0.519,126,324,0.389,226,308,0.734,133,407,540,263,70,42,109,189,312
1626192,Pat Connaughton,MIL,32.0,41,602.8266666666667,216,83,177,0.469,26,81,0.321,24,31,0.774,19,90,109,70,9,11,24,45,-13
1630311,Pat Spencer,GSW,28.0,39,249.61166666666668,98,41,101,0.406,5,22,0.227,11,15,0.733,15,31,46,48,14,3,18,20,-17
1630172,Patrick Williams,CHI,23.0,63,1576.3266666666666,566,205,516,0.397,96,272,0.353,60,83,0.723,43,194,237,124,48,32,86,88,-182
202331,Paul George,PHI,35.0,41,1333.5933333333332,665,245,570,0.43,96,268,0.358,79,97,0.814,24,195,219,178,75,20,106,101,-83
1630194,Paul Reed,DET,26.0,45,437.5366666666667,184,72,142,0.507,8,28,0.286,32,42,0.762,40,83,123,44,39,25,26,75,43
1630202,Payton Pritchard,BOS,27.0,80,2270.875,1144,409,866,0.472,255,626,0.407,71,84,0.845,102,205,307,279,70,14,83,118,430
1641796,Pelle Larsson,MIA,24.0,55,781.9466666666667,251,89,203,0.438,32,95,0.337,41,61,0.672,28,64,92,65,32,7,24,91,10
1631212,Peyton Watson,DEN,22.0,68,1655.7283333333332,551,204,428,0.477,48,136,0.353,95,137,0.693,47,186,233,94,48,93,56,123,-26
1630173,Precious Achiuwa,NYK,25.0,57,1169.6133333333332,379,164,327,0.502,10,36,0.278,41,69,0.594,101,216,317,55,47,42,45,81,-48
1629656,Quentin Grimes,PHI,25.0,75,2013.09,1092,384,823,0.467,162,421,0.385,162,214,0.757,59,265,324,228,74,22,141,138,-261
1642366,Quinten Post,GSW,25.0,42,685.7566666666667,340,123,274,0.449,73,179,0.408,21,27,0.778,35,113,148,56,16,18,33,83,43
1629628,RJ Barrett,TOR,25.0,58,1868.8033333333333,1223,460,982,0.468,107,306,0.35,196,311,0.63,61,305,366,314,46,17,166,137,-139
1641712,Rayan Rupert,POR,21.0,52,459.5416666666667,155,58,142,0.408,16,59,0.271,23,30,0.767,26,44,70,25,16,4,30,37,-86
1641736,Reece Beekman,BKN,23.0,36,469.30333333333334,93,35,107,0.327,7,40,0.175,16,21,0.762,13,26,39,63,33,2,21,36,-117
1642263,Reed Sheppard,HOU,21.0,52,654.3516666666667,229,84,239,0.351,48,142,0.338,13,16,0.813,16,62,78,75,35,17,37,53,-50
202704,Reggie Jackson,PHI,35.0,31,383.9916666666667,136,52,133,0.391,25,74,0.338,7,9,0.778,8,34,42,45,16,3,17,34,-19
1626158,Richaun Holmes,WAS,31.0,31,534.135,230,90,139,0.647,0,3,0.0,50,60,0.833,62,115,177,42,9,23,21,49,-36
1641741,Ricky Council IV,PHI,23.0,73,1250.015,532,177,463,0.382,55,213,0.258,123,153,0.804,51,163,214,97,32,13,52,67,-159
1642265,Rob Dillingham,MIN,20.0,49,515.975,219,93,211,0.441,25,74,0.338,8,15,0.533,12,38,50,98,20,1,53,37,19
1641842,Ronald Holland II,DET,19.0,81,1266.3216666666667,522,197,416,0.474,36,151,0.238,92,122,0.754,40,178,218,82,49,17,72,141,-55
1626220,Royce O'Neale,PHX,32.0,75,1836.8733333333332,680,241,570,0.423,179,441,0.406,19,26,0.731,53,296,349,163,67,33,65,151,-155
203497,Rudy Gobert,MIN,33.0,72,2388.423333333333,866,341,510,0.669,0,0,0.0,184,273,0.674,265,520,785,127,56,104,89,182,327
1629060,Rui Hachimura,LAL,27.0,59,1868.825,775,293,576,0.509,102,247,0.413,87,113,0.77,79,216,295,83,45,26,49,105,158
201566,Russell Westbrook,DEN,36.0,75,2092.2916666666665,994,373,831,0.449,94,291,0.323,154,233,0.661,102,268,370,457,106,37,242,188,-24
1642346,Ryan Dunn,PHX,22.0,74,1410.4166666666667,511,205,477,0.43,82,264,0.311,19,39,0.487,92,175,267,57,44,40,40,162,-169
1631157,Ryan Rollins,MIL,22.0,56,819.525,349,132,271,0.487,49,120,0.408,36,45,0.8,21,87,108,104,42,17,53,88,83
1630573,Sam Hauser,BOS,27.0,71,1541.1333333333334,605,214,474,0.451,166,399,0.416,11,11,1.0,44,180,224,64,41,13,23,87,325
1630241,Sam Merrill,CLE,29.0,71,1401.2816666666668,509,172,424,0.406,137,368,0.372,28,29,0.966,38,119,157,108,53,14,35,124,321
1630572,Sandro Mamukelashvili,SAS,26.0,61,681.2083333333334,385,141,281,0.502,60,161,0.373,43,58,0.741,62,125,187,48,22,17,26,60,-28
1630583,Santi Aldama,MEM,24.0,65,1659.6483333333333,811,313,648,0.483,120,326,0.368,65,94,0.691,94,322,416,188,52,29,71,76,149
1630703,Scoot Henderson,POR,21.0,66,1759.0716666666667,837,287,685,0.419,105,297,0.354,158,206,0.767,52,146,198,335,68,13,177,181,-38
1630567,Scottie Barnes,TOR,23.0,65,2134.13,1252,474,1063,0.446,76,280,0.271,228,302,0.755,109,393,502,378,93,63,184,113,-130
1630590,Scotty Pippen Jr.,MEM,24.0,79,1682.88,779,285,594,0.48,87,219,0.397,122,171,0.713,65,194,259,347,103,30,138,203,44
203552,Seth Curry,CHA,34.0,68,1061.9566666666667,444,164,343,0.478,83,182,0.456,33,39,0.846,24,89,113,60,27,7,32,59,-171
1631101,Shaedon Sharpe,POR,22.0,72,2252.33,1335,499,1104,0.452,147,472,0.311,190,242,0.785,68,256,324,198,62,16,150,120,-138
1628983,Shai Gilgeous-Alexander,OKC,26.0,76,2597.63,2484,860,1656,0.519,163,435,0.375,601,669,0.898,67,312,379,486,131,77,183,164,918
1629003,Shake Milton,LAL,28.0,57,836.2766666666666,315,115,254,0.453,38,106,0.358,47,59,0.797,31,73,104,102,25,4,40,67,-118
1631323,Simone Fontecchio,DET,29.0,75,1236.6816666666666,446,150,373,0.402,76,227,0.335,70,84,0.833,52,163,215,65,31,12,54,95,16
203915,Spencer Dinwiddie,DAL,32.0,79,2136.085,872,284,682,0.416,109,326,0.334,195,243,0.802,18,191,209,349,70,17,102,121,-222
201939,Stephen Curry,GSW,37.0,70,2252.45,1718,564,1258,0.448,311,784,0.397,279,299,0.933,40,270,310,421,80,30,200,95,299
1642264,Stephon Castle,SAS,20.0,81,2162.0216666666665,1190,423,988,0.428,95,333,0.285,249,344,0.724,89,208,297,332,74,22,177,164,-239
203500,Steven Adams,HOU,31.0,58,794.0666666666667,225,91,167,0.545,0,2,0.0,43,93,0.462,166,161,327,66,22,28,54,60,172
1629004,Svi Mykhailiuk,UTA,28.0,38,760.3066666666666,334,118,302,0.391,70,203,0.345,28,35,0.8,22,68,90,76,19,7,52,43,-106
204456,T.J. McConnell,IND,33.0,79,1415.4333333333334,720,324,624,0.519,15,49,0.306,57,77,0.74,44,149,193,351,83,21,109,79,-56
201959,Taj Gibson,CHA,40.0,37,408.85,107,47,95,0.495,1,2,0.5,12,20,0.6,51,69,120,21,9,18,25,54,-124
1629659,Talen Horton-Tucker,CHI,24.0,58,723.695,379,133,291,0.457,41,122,0.336,72,98,0.735,19,81,100,83,21,11,40,59,19
1631106,Tari Eason,HOU,24.0,57,1420.1933333333334,686,272,559,0.487,63,184,0.342,79,104,0.76,128,234,362,83,97,50,65,136,145
1627752,Taurean Prince,MIL,31.0,80,2165.86,656,235,514,0.457,147,335,0.439,39,48,0.813,34,253,287,155,76,15,82,165,-22
1629611,Terance Mann,ATL,28.0,67,1414.25,517,205,413,0.496,60,163,0.368,47,68,0.691,68,131,199,121,47,15,47,128,-95
1630545,Terrence Shannon Jr.,MIN,24.0,32,338.8283333333333,138,55,114,0.482,11,31,0.355,17,21,0.81,10,37,47,32,7,5,15,27,11
1626179,Terry Rozier,MIA,31.0,64,1658.22,679,248,635,0.391,91,308,0.295,92,108,0.852,44,194,238,167,37,14,78,73,-141
1628418,Thomas Bryant,IND,27.0,66,963.0166666666667,429,163,321,0.508,48,148,0.324,55,64,0.859,83,168,251,53,28,41,30,76,-37
1642275,Tidjane Salaün,CHA,19.0,60,1244.3533333333332,353,114,345,0.33,58,205,0.283,67,94,0.713,70,210,280,74,29,14,58,84,-321
203501,Tim Hardaway Jr.,DET,33.0,77,2152.795,844,276,680,0.406,168,457,0.368,124,145,0.855,18,165,183,123,38,7,48,96,25
202699,Tobias Harris,DET,32.0,73,2305.4133333333334,1002,384,805,0.477,91,264,0.345,143,166,0.861,65,367,432,162,74,57,85,138,187
1641739,Toumani Camara,POR,25.0,78,2548.0516666666667,882,328,716,0.458,135,360,0.375,91,126,0.722,173,277,450,175,116,50,109,230,-114
1629027,Trae Young,ATL,26.0,76,2739.06,1841,566,1376,0.411,218,642,0.34,491,561,0.875,36,200,236,880,91,12,355,145,34
1631218,Trayce Jackson-Davis,GSW,25.0,62,966.7866666666666,407,174,302,0.576,0,3,0.0,59,102,0.578,122,189,311,104,23,38,45,73,-61
1630200,Tre Jones,CHI,25.0,46,904.9716666666667,330,128,238,0.538,19,48,0.396,55,67,0.821,31,85,116,192,37,10,35,55,-31
1630570,Trendon Watford,BKN,24.0,44,912.6766666666666,450,164,350,0.469,29,88,0.33,93,122,0.762,37,123,160,115,27,12,83,95,-65
1630243,Trevelin Queen,ORL,28.0,31,430.28,152,56,147,0.381,22,77,0.286,18,21,0.857,26,28,54,38,31,10,22,38,-86
1641998,Trey Jemison III,LAL,25.0,38,392.0233333333333,95,41,74,0.554,0,0,0.0,13,33,0.394,44,61,105,16,9,15,24,69,-18
1626168,Trey Lyles,SAC,29.0,69,1349.5216666666668,451,157,374,0.42,81,238,0.34,56,80,0.7,80,236,316,82,41,23,39,86,-70
1630530,Trey Murphy III,NOP,25.0,53,1854.23,1124,381,839,0.454,158,438,0.361,204,230,0.887,47,221,268,188,56,39,103,112,-384
202684,Tristan Thompson,CLE,34.0,40,328.17,69,31,71,0.437,0,3,0.0,7,30,0.233,32,102,134,24,2,11,14,36,-85
1641774,Tristan Vukcevic,WAS,22.0,35,512.51,330,120,242,0.496,38,102,0.373,52,67,0.776,26,104,130,39,11,23,42,57,-125
1641783,Tristan da Silva,ORL,24.0,74,1628.6116666666667,533,199,483,0.412,80,239,0.335,55,63,0.873,73,172,245,113,33,18,56,94,-127
1629660,Ty Jerome,CLE,27.0,70,1392.4,878,319,618,0.516,111,253,0.439,129,148,0.872,50,123,173,237,78,3,92,102,302
1629639,Tyler Herro,MIA,25.0,77,2725.08,1840,651,1378,0.472,251,670,0.375,287,327,0.878,35,364,399,424,69,17,198,85,99
1642278,Tyler Kolek,NYK,24.0,41,296.15166666666664,81,27,82,0.329,14,47,0.298,13,17,0.765,8,19,27,70,12,4,18,26,-1
1630169,Tyrese Haliburton,IND,25.0,73,2450.391666666667,1359,476,1006,0.473,218,562,0.388,189,222,0.851,42,216,258,673,105,49,120,92,222
1631213,Tyrese Martin,BKN,26.0,60,1315.32,523,189,465,0.406,99,282,0.351,46,58,0.793,58,161,219,122,34,9,74,77,-258
1630178,Tyrese Maxey,PHI,24.0,52,1960.195,1369,477,1091,0.437,161,478,0.337,254,289,0.879,15,159,174,317,91,21,124,116,-124
1626145,Tyus Jones,PHX,29.0,81,2173.516666666667,829,306,683,0.448,166,401,0.414,51,57,0.895,40,156,196,429,69,8,91,63,-92
203995,Vasilije Micic,PHX,31.0,41,784.9083333333333,269,95,273,0.348,45,125,0.36,34,41,0.829,20,69,89,128,15,0,77,45,-122
1641705,Victor Wembanyama,SAS,21.0,46,1527.2533333333333,1116,408,857,0.476,142,403,0.352,158,189,0.836,82,424,506,168,52,176,149,105,102
1630249,Vít Krejčí,ATL,25.0,57,1152.6316666666667,412,145,292,0.497,90,206,0.437,32,45,0.711,22,134,156,147,36,26,50,105,-66
1631117,Walker Kessler,UTA,23.0,58,1740.32,641,278,419,0.663,6,34,0.176,79,152,0.52,266,441,707,97,36,138,86,130,-329
1628976,Wendell Carter Jr.,ORL,26.0,68,1758.2683333333334,618,226,491,0.46,37,158,0.234,129,175,0.737,151,341,492,134,52,41,77,199,-13
1631111,Wendell Moore Jr.,CHA,23.0,36,498.9166666666667,150,59,126,0.468,14,41,0.341,18,22,0.818,30,65,95,42,20,5,27,31,-134
1630214,Xavier Tillman,BOS,26.0,33,230.90333333333334,34,13,53,0.245,5,32,0.156,3,4,0.75,10,33,43,7,11,5,14,18,-12
1642274,Yves Missi,NOP,21.0,73,1955.79,665,269,492,0.547,0,1,0.0,127,204,0.623,255,346,601,99,37,98,82,145,-514
1642258,Zaccharie Risacher,ATL,20.0,75,1843.3866666666668,942,357,779,0.458,122,344,0.355,106,149,0.711,86,182,268,92,52,37,92,149,-121
1628380,Zach Collins,CHI,27.0,64,977.06,407,153,302,0.507,32,106,0.302,69,78,0.885,102,186,288,111,29,29,60,132,-29
1641744,Zach Edey,MEM,23.0,66,1415.765,610,251,433,0.58,18,52,0.346,90,127,0.709,232,316,548,65,36,85,88,182,164
203897,Zach LaVine,SAC,30.0,74,2602.48,1724,625,1223,0.511,239,536,0.446,235,285,0.825,22,293,315,310,58,12,208,121,-70
1630192,Zeke Nnaji,DEN,24.0,57,607.9666666666667,184,70,141,0.496,17,52,0.327,27,44,0.614,33,57,90,23,25,38,14,62,-23
1630533,Ziaire Williams,BKN,23.0,63,1541.4033333333334,632,214,520,0.412,103,302,0.341,101,123,0.821,61,226,287,84,62,28,67,149,-330
1629627,Zion Williamson,NOP,24.0,30,857.2766666666666,737,288,508,0.567,3,13,0.231,158,241,0.656,76,140,216,159,37,27,90,82,-42
